Ano da propositura;Ind. Motivo;Ind. Endereço;Ind. Bairro;Nome;Partido
2008;INSTALAÇÃO DE GUIAS DE SARJETAS;RUA PROF CARDOSO DE MELO NETO;JD SANTA TEREZINHA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;CONSTRUÇÃO DE ESCADARIA;RUA LUIS MARIA REDEL;JD ROSANA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;INSTALAÇÃO DE LOMBADA;ESTRADA ALVARENGA;BALNEÁRIO MAR PAULISTA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;INSTALAÇÃO DE SEMÁFORO;ESTRADA DO ALVARENGA;BALNEÁRIO SÃO FRANCISCO;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;INSALAÇÃO DE LOMBADA ELETRÔNICA;ESTRADA DO ALVARENGA;BALNEÁRIO SÃO FRANCISCO;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;CONSTRUÇÃO DE PASSARELA;ESTRADA DO ALVARENGA;BALNEÁRIO SÃO FRANCISCO;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;DESRATIZAÇÃO EM TERRENO BALDIO;RUA PROFESSOR BRITO MACHADO;ITAQUERA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;INSTALAÇÃO DE ILUMINAÇÃO PÚBLICA;TRAVESSA GIACOMO SERPOTTA;JD NOVO HORIZONTE;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;VISTORIA DE ESGOTO;RUA CITERON;JD CAPELA;ATILIO FRANCISCO DA SILVA;PARTIDO REPUBLICANO BRASILEIRO
2008;REPAROS NA CALÇADA;RUA ALBERTO TANGANELLI NETO;BUTANTÃ;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;FALTA CEP NESTA RUA.;RUA ANGELO MARIANO;JARAGUÁ;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;REDE DE ESGOTO;RUA BOTÃO DE PRAIA;VILA CURUÇÁ;ANTONIO DONATO MADORMO;PARTIDO DOS TRABALHADORES
2008;PAVIMENTAÇÃO;RUA FUJIAMA;JD VERA CRUZ;ANTONIO GOULART DOS REIS;PARTIDO SOCIAL DEMOCRATICO
2008;PAVIMENTAÇÃO;RUA OKINAWA;JD ELIANA;ANTONIO GOULART DOS REIS;PARTIDO SOCIAL DEMOCRATICO
2008;PAVIMENTAÇÃO;RUA DR WALTER FARIA PEREIRA DE QUEIROZ;JD SUZANO;ANTONIO GOULART DOS REIS;PARTIDO SOCIAL DEMOCRATICO
2008;SOLICITA PINTURA EXTERNA PARA O MERCADO DA LAPA;;;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;BURACOS NA CALÇADA.;AV SÃO LUIZ;CENTRO;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;ALTERAÇÃO NO ESTACIONAMENTO DE VEÍCULOS.;RUA OTHÃO;VILA LEOPOLDINA;MARA CRISTINA GABRILLI;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
2008;RETIRADA E TRANSFERÊNCIA DE PONTO DE ÔNIBUS.;AV NOSSA SENHORA DO SABARÁ;SANTO AMARO;GILBERTO TANOS NATALINI;PARTIDO VERDE
2008;REORGANIZAÇÃO DO TRÂNSITO NA PRAÇA DO MONUMENTO;AV VASCONCELOS DRUMOND COM AV RICARDO JAFET;VL MONUMENTO;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;DIMINUIÇÃO DA COPA DA ARVORE;RUA ESTEFANO;CAMBUCI;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;SEMAFARO;RUA JOSÉ BENTO COM RUA INDEPENDÊNCIA E RUA JOSÉ BENTO COM RUA CLÍMACO BARBOSA;CAMBUCI;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;RECAPEAMENTO ASFALTICO;AV MIGUEL ESTEFANO;;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;LAMAPADA INTERMITENTE;RUA MANACAPURU;MOINHO VELHO;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;ASFALTAMENTO;RUA ANA DEMERSON;JD GLORIA;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;REMOÇÃO DE ARVORES;AV JACUTINGA;MOEMA;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;FISCALIZAÇÃO PARA COIBIR ESTACIONAMENTO IRREGULARDE CAMINHÕES E PARA DISCIPLINAR O TRANSITO LOCAL;RUA WILLIAN SPEERS;LAPA DE BAIXO;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;CONTINUAÇÃO DO ASFALTAMENTO;RUA CACHOEIRA DE PAULO AFONSO;VL IOLANDA;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;IMPLANTAÇÃO DE SINALIZAÇÃO INDICATIVA DE RETORNO;AV RICARDO JAFET;IPIRANGA;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;ESTUDO PARA SUBSTITUIÇÃO DE PRISMAS POR CANTEIRO;RUA LEONARDO DA VINCI;VL GUARANI;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;MELHORIAS NA ILUMINAÇÃO;RUA MUNIZ DE SOUZA;CAMBUCI;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;PODA DE ARVORE;RUA AIRI;TATUAPÉ;DALTON SILVANO DO AMARAL;DEMOCRATAS
2008;IMÓVEL IRREGULAR;RUA TEREZINHA VIANA DE JESUS X RUA ARI DA ROCHAMIRANDA;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA TEREZINHA VIANA DE JESUS;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUASPLUVIAIS - SARJETÃO;RUA ARI DA ROCHA MIRANDA;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RECAPEAMENTO ASFÁLTICO EM VIAS PÚBLICAS;RUA ARI DA ROCHA MIRANDA;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MELHORIA DA QUALIDADE DE ATENDIMENTO DOSTRANSPORTES COLETIVOS;LINHA JOVA RURAL - TIETÊ (1702), LINHA JOVA RURAL-CARANDIRÚ (1701) E LINHA JOVA RURAL- METRÔ SANTANA(1789);CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO, LIMPEZA E MANUTENÇÃO DE REDECOLETORA DE ESGOTO;RUA ROBERTO LANARI X RUA RODOLFO DE CARVALHOTROIANO;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUASPLUVIAIS - SARJETÃO;RUA VALDIR SALES SABÓIA X RUA ARI DA ROCHA MIRANDA;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA VALDIR SALES SABÓIA X RUA ARI DA ROCHA MIRANDA;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUASPLUVIAIS - SARJETÃO;RUA ROBERTO LANARI X RUA REANUSIA ALVES RODRIGUES;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO E LIMPEZA DE BOCA DE LOBO E/OU BUEIRO;RUA ROBERTO LANARI X RUA RODOLFO DE CARVALHOTROIANO;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE BOCA DE LOBO OU BUEIRO;RUA ROBERTO LANARI;CONJ HABITACIONAL JOVA R;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA DE BOCA DE LOBO E/OU BUEIRO;RUA ROBERTO LANARI X RUA RODOLFO DE CARVALHOTROIANO;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REMODELAÇÃO DE ILUMINAÇÃO PÚBLICA;RUA FELICIANO SODRÉ;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;VAZAMENTO DE ÁGUA NO LOGRADOURO PÚBLICO;RUA ANTÔNIO FRANCISCA DE SIQUEIRA;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA DE TERRENO;RUA MORRO DO LIVRAMENTO X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUAS -PLUVIAIS - SARJETÃO;RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;VAZAMENTO DE ÁGUA NO LOGRADOURO PÚBLICO;RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA MORRO DO LIVRAMAENTO X RUA ERNESTO SIMÕESFILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;READEQUAÇÃO DE ESCADÃO PARA PEDESTRES;RUA PADRE ANTÔNIO BELLAVIA;JARDIM JOÃO VI;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LÂMPADAS ACESAS DURANTE O DIA;RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REURBANIZAÇÃO DE PRAÇA OU JARDIM;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESRATIZAÇÃO DE PRAÇA, JARDIM OU LOGRADOUROPÚBLICO;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RETIRADA E REMOÇÃO DE LIXO E/OU ENTULHO;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;PLANTIO DE ÁRVORES;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA EM GERAL NO LOGRADOURO PÚBLICO;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE PLACA DE IDENTIFICAÇÃO DELOGRADOURO PÚBLICO;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;AMPLIAÇÃO DE ILUMINAÇÃO PÚBLICA;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO -PRAÇA IPANEMA;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA DE CALÇADA OU PASSEIO PÚBLICO;RUA FELICIANO SODRÉ X RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REMODELAÇÃO DE ILUMINAÇÃO PÚBLICA;RUA ERNESTO SIMÕES FILHO X RUA ANTÔNIA FRANCISCADE SIQUEIRA;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL E VERTICAL;RUA ERNESTO SIMÕES FILHO X RUA ANTÔNIA FRANCISCA DE SIQUEIRA;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE PLACA DE IDENTIFICAÇÃO DE LOGRADOUROPÚBLICO;RUA ERNESTO SIMÕES FILHO;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE PLACA DE IDENTIFICAÇÃO DE LOGRADOUROPÚBLICO;RUA ANTÔNIA FRANCISCA DE SIQUEIRA;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;READEQAUÇÃO DE SINALIZAÇÃO HORIZONTAL E VERTICAL;RUA FELICIANO SODRÉ;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REGULARIZAÇÃO DE MURO E PASSEIO PÚBLICO;RUA FELICIANO SODRÉ;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;VAZAMENTO DE ÁGUA NO LOGRADOURO PÚBLICO;RUA FELICIANO SODRÉ;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUASPLUVIAIS - SARJETÃO;RUA ROBERTO LANARI X RUA RODOLFO DE CARVALHOTROIANO;CONJ. HABT. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REGULARIZAÇÃO DE MURO E PASSEIO PÚBLICO;RUA ROBERTO LANARI X RUA RODOLFO DE CARVALHOTROIANO;CONJ. HAB. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA DE TERRENO;RUA ROBERTO LANARI X RUA RODOLFO DE CARVALHO TROIANO;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REGULARIZAÇÃO DE MURO E PASSEIO PÚBLICO;RUA ROBERTO LANARI X RUA RANUSA ALVES RODRIGUES;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA DE TERRENO;RUA ROBERTO LANARI X RUA RANUSIA ALVES RODRIGUES;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REGULARIZAÇÃO DE MURO E PASSEIO PÚBLICO;RUA MORRO DO LIVRAMENTO X RUA ERNESTO SIMÕES FILHO;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO, LIMPEZA E MANUTENÇÃO DE REDE COLETORA DE ESGOTO;RUA ERNESTO SIMÕES FILHO;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA VALDIR SALES SABÓIA;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;NIVELAMENTO DE CAIXA DE VISITA;RUA VALDIR SALES SABÓIA;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LÂMPADAS ACESAS DURANTE O DIA;RUA VALDIR SALES SABÓIA;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUAS PLUVIAIS-SARJETÃO;RUA TOBIAS PEREIRA JÚNIOR X RUA ARI DA ROCHA MIRANDA;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA TOBIAS PEREIRA JÚNIOR X RUA ARI DA ROCHA MIRANDA;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REMOÇÃO DE LIXO E ENTULHO;RUA TOBIAS PEREIRA JUNIOR X RUA ARI DA ROCHA MIRANDA;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RECAPEAMENTO ASFÁLTICO EM VIAS PÚBLICAS;RUA TOBIAS PEREIRA JÚNIOR;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA E MANUTENÇÃO DE REDE COLETORA DE ESGOTO;RUA TOBIAS PEREIRA JÚNIOR;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA TOBIAS PEREIRA JÚNIOR;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE PLACAS DE INDICATIVAS - RUA SEM SAÍDA MANUTENÇÃO DE PLACAS INDICATIVAS-RUA SEM SAÍDA;RU TOBIAS PEREIRA JÚNIOR;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;;RUA TOBIAS PEREIRA JÚNIOR;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE PLACAS DE INDICAÇÃO DE LOGRADOURO PÚBLICO;RUA TOBIAS PEREIRA JÚNIOR;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;VAZAMENTO DE ÁGUA NO LOGRADOURO PÚBLICO;RUA TEREZINHA VIANA DE JESUS;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA FELICIANO SODRÉ;VILA NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA DE TERRENO;RUA ERNESTO SIMÕES FILHO;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REGULARIZAÇÃO DE MURO E PASSEIO PÚBLICO;RUA ERNESTO SIMÕES FILHO;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E RECOLOCAÇÃO DE GUIA E SARJETA EM LOGRADOURO;RUA ERNESTO SIMÕES FILHO;CONJ. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO, LIMPEZA E SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO;RUA FELICIANO SODRÉ;VL NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA FELICIANO SODRÉ;VL NOVA GALVÃO;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUAS PLUVIAIS SARJETÃO;RUA ROBERTO LANARI;CONJ.HAB.JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA ROBERTO LANARI;CONJ.HAB.JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;ESCLARECIMENTOS DOS SERVIÇOS DE ILUMINAÇÃO PUBLICA;TRAVESSA TALITA;CONJ. HAB. JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RECOLOCAÇÃO OU MANUTENÇÃO DE PLACA DE IDENTIFICAÇÃO DE LOG. PUBLICA;TRAVESSA TALITA;JD PORTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO LIMPEZA E MANUTENÇÃO DE REDECOLETORA DE ESGOTO;TRAVESSA TALITA;JD PORTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA VINTE DE MARÇO;JD FELICIDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU EXECUÇÃO DE GUIAS E SARJETAS EM LOGPUBLICO;TRAVESSA TALITA;JD PORTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;PAVIMENTAÇÃO ASFALTICA;TRAVESSA TALITA;JD PORTAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REMODELAÇÃO DE ILUMINAÇÃO PUBLICA EM LOG PUBLICOSPRAÇAS JARDINS VIELAS OU ESCADÃO;RUA DOS PINHEIROS;JD FELICIDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA DOS PINHEIROS;JD FELICIDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO LIMPEZA E MANUTENÇÃO DE REDE COLETORA DE ESGOTO;RUA DOS PINHEIROS;JD FELICIDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;DESOBSTRUÇÃO LIMPEZA DE BOCA DE LOBO OU BUEIRO;RUA DOS PINHEIROS;JD FELICIDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;SESOBSTRUÇÃO DE BOCA DE LOBO OU BUEIRO;RUA DOS PINHEIROS;JD FELICIDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO E REFORMA DE BOCA DE LOBO OU BUEIRO;RUA DOS PINHEIROS;JD FELICIDADE;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RECAPEAMENTO ASFALTICO;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RECAPEAMENTO ASFALTICO EM VIAS PUBLICAS;ESTRADA ITAQUAQUECETUBA;JD SANTA TEREZA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REMODELAÇÃO DE ILUMINAÇÃO PUBLICA EM LOGRADOUROS PUBLICOS, PRAÇA JARDIM , VIELAS OU ESCADÃO;ESTRADA ITAQUAQUECETUBA;JD SANTA TEREZA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;AMPLIAÇÃO DE ILUMINAÇÃO;RUA ANTONIA FRANCISCA DE SIQUEIRA;JAÇANÃ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU READEQUADAÇÃO DE ESCADÃO;RUA ANTONIA FRANCISCA DE SIQUEIRA;JAÇANÃ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA PUBLICA;RUA ANTONIA FRANCISCA DE SIQUEIRA;JAÇANÃ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;FISCALIZAÇÃO DE USO E OCUPAÇÃO DE SOLO;RUA ANTONIA FRANCISCA DE SIQUEIRA;JAÇANÃ;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO DE GUIAS E SARJETAS EM LOG PUBLICO;RUA OKINAWA;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;PAVIMENTAÇÃO ASFALTICA;RUA OKINAWA;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;INTENSIFICAÇÃO DE POLICIAMENTO MILITAR;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;CONTROLE DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇAÕ TAPA BURACO;RUA RUBENS DE OLIVEIRA;PQ RESIDENCIAL COCAIA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO OU READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL E VERTICAL.;RUA FRANCISCO INÁCIO SOLANO;PARQUE RESIDENCIAL COCAIA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL E VERTICAL.;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MELHORIA NA QUALIDADE DE ATENDIMENTO DOS TRANSPORTES COLETIVOS;LINHA 1789 X JOVA RURAL X METRÔ SANTANA;JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REFORMA E/OU MANUTENÇÃO DE ESCADA DE ACESSO - PEDESTRES;RUA TEREZINHA VIANA DE JESUS X RUA ROBERTO LANARI;CH JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA PÚBLICA - CAPINAGEM EM CALÇADAS E/OU LOGRADOURO PÚBLICO;RUA TEREZINHA VIANA DE JESUS X RUA ROBERTO LANARI- ESCADÃO EXISTENTE;CH JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;LIMPEZA PÚBLICA - LAVAGEM EM GERAL;RUA TEREZINHA VIANA DE JESUS X RUA ROBERTO LANARI- ESCADAO EXISTENTE;CH JOVA RURAL;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;REMOÇÃO E/OU REMANEJAMENTO DE POSTE DE ILUMINAÇÃO;ESTRADA ITAQUAQUECETUBA;JD SANTA TEREZINHA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;ESTUDO P/ IMPLANTAÇÃO E/OU READEQUAÇÃO DE ABRIGO EM PONTO DE ÔNIBUS;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO E REBAIXAMENTO DE GUIA PARA ACESSIBILIDADE DE PORTADORES DE MOBILIDADE REDUZIDA;RUA PEDRO ESCOBAR X RUA AMAZONAS;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;OPERAÇÃO TAPA BURACO;RUA RUBENS DE OLIVEIRA X TRAVESSA PÍNTIA;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;MANUTENÇÃO DE VALETA DE ESCOAMENTO DE ÁGUAS PLUVIAIS - SARJETÃO;RUA RUBENS DE OLIVEIRA X TRAVESSA PÍNTIA;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;RECOLOCAÇÃO E/OU MANUTENÇÃO DE PLACA DE IDENTIFICAÇÃO DE LOGRADOURO PÚBLICO;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO DE SINALIZAÇÃO HORIZONTAL E VERTICAL;RUA PEDRO ESCOBAR X RUA AMAZONAS MARCONDES;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;IMPLANTAÇÃO E/OU READEQUAÇÃO DE SINALIZAÇÃO HORIZONTAL E VERTICAL;RUA PEDRO ESCOBAR;JD ELIANA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
2008;ESTUDO PARA REMODELAÇÃO DE ILUMINAÇÃO PÚBLICA;RUA CRISTOVÃO LOPES;JD ITAPEMA;ATILA RUSSOMANO;PARTIDO PROGRESSISTA
